"","isInterpolated","useMicroData","CountryCode","CountryName","RegionCode","CoverageType","RequestYear","DataYear","DataType","PPP","PovertyLine","Mean","HeadCount","PovGap","PovGapSqr","Watts","Gini","Median","pr.mld","Polarization","ReqYearPopulation","SvyInfoID","Decile1","Decile2","Decile3","Decile4","Decile5","Decile6","Decile7","Decile8","Decile9","Decile10"
"1472",1,0,"TUN","Tunisia","XX","N",1987,NA,"X",0.6965338,1.831777,175.0137,0.1266681,0.03172496,0.01199353,0.04124023,-1,-1,-1,-1,7.692254,"TUN_N1985X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"1473",0,0,"TUN","Tunisia","XX","N",1990,1990,"X",0.6965338,1.831777,186.0371,0.09682997,0.02395618,0.009338073,0.0340068,0.402351,141.3352,0.2821206,-1.236779,8.232797,"TUN_N1990X",0.02278,0.03586,0.04655,0.05753,0.06949,0.08317,0.09971,0.1216,0.1564,0.3069
"1474",1,0,"TUN","Tunisia","XX","N",1993,NA,"X",0.6965338,1.831777,188.3492,0.1027759,0.02450711,0.00891375,0.03050302,-1,-1,-1,-1,8.784888,"TUN_N1990X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"1475",1,0,"TUN","Tunisia","XX","N",1996,NA,"X",0.6965338,1.831777,194.6352,0.09671557,0.02178709,0.007418101,0.02664748,-1,-1,-1,-1,9.256037,"TUN_N1995X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"1476",1,0,"TUN","Tunisia","XX","N",1999,NA,"X",0.6965338,1.831777,217.2886,0.06133884,0.01221156,0.00391716,0.01511949,-1,-1,-1,-1,9.603742,"TUN_N1995X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"1477",1,1,"TUN","Tunisia","XX","N",2002,NA,"X",0.6965338,1.831777,231.7846,0.04279373,0.008389933,0.002720271,0.01043868,-1,-1,-1,-1,9.864326,"TUN_N2000X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"1478",1,1,"TUN","Tunisia","XX","N",2005,NA,"X",0.6965338,1.831777,244.7865,0.03129036,0.006464163,0.002153583,0.008048668,-1,-1,-1,-1,10.102482,"TUN_N2000X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"1479",1,1,"TUN","Tunisia","XX","N",2008,NA,"X",0.6965338,1.831777,266.8392,0.02279422,0.004644127,0.001500735,0.005725978,-1,-1,-1,-1,10.407336,"TUN_N2005X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"1480",1,1,"TUN","Tunisia","XX","N",2010,NA,"X",0.6965338,1.831777,283.7157,0.0188797,0.003688856,0.001129958,0.004481919,-1,-1,-1,-1,10.639931,"TUN_N2005X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"1481",1,1,"TUN","Tunisia","XX","N",2011,NA,"X",0.6965338,1.831777,286.6485,0.01716918,0.003345638,0.001015459,0.004054781,-1,-1,-1,-1,10.761467,"TUN_N2010X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"1482",1,1,"TUN","Tunisia","XX","N",2012,NA,"X",0.6965338,1.831777,297.9695,0.01225712,0.002221496,0.0006554295,0.002674346,-1,-1,-1,-1,10.886668,"TUN_N2010X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"1483",1,1,"TUN","Tunisia","XX","N",2013,NA,"X",0.6965338,1.831777,315.5734,0.007690524,0.001329495,0.0003786317,0.001587945,-1,-1,-1,-1,11.014558,"TUN_N2010X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"1484",1,1,"TUN","Tunisia","XX","N",2015,NA,"X",0.6965338,1.831777,331.4573,0.003291453,0.0004949548,0.000129428,0.0005815096,-1,-1,-1,-1,11.273661,"TUN_N2010X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"1485",0,0,"TUR","Turkey","XX","N",1981,1987,"X",1.164342,4.226775,226.0349,0.3822641,0.1241579,0.05522365,0.1690595,0.4347706,157.664,0.3258678,-1.280765,44.988356,"TUR_N1987X",0.02367,0.03528,0.04438,0.05373,0.06407,0.07617,0.0913,0.1122,0.1478,0.3513
"1486",0,0,"TUR","Turkey","XX","N",1984,1987,"X",1.164342,4.226775,245.1838,0.337014,0.1041934,0.04479462,0.1409662,0.4347706,171.0208,0.3258678,-1.279774,48.114105,"TUR_N1987X",0.02367,0.03528,0.04438,0.05373,0.06407,0.07617,0.0913,0.1122,0.1478,0.3513
"1487",0,0,"TUR","Turkey","XX","N",1987,1987,"X",1.164342,4.226775,281.9454,0.2636401,0.07473765,0.03033885,0.09919971,0.4347706,196.6628,0.3258678,-1.278249,51.100878,"TUR_N1987X",0.02367,0.03528,0.04438,0.05373,0.06407,0.07617,0.0913,0.1122,0.1478,0.3513
"1488",1,0,"TUR","Turkey","XX","N",1990,NA,"X",1.164342,4.226775,289.742,0.2454496,0.07082005,0.0293137,0.09418279,-1,-1,-1,-1,53.921699,"TUR_N1987X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"1489",1,0,"TUR","Turkey","XX","N",1993,NA,"X",1.164342,4.226775,300.7605,0.2251437,0.06532845,0.02716648,0.08659731,-1,-1,-1,-1,56.653729,"TUR_N1987X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"1490",1,1,"TUR","Turkey","XX","N",1996,NA,"X",1.164342,4.226775,296.5993,0.2304811,0.06785966,0.02827633,0.08998202,-1,-1,-1,-1,59.423208,"TUR_N1994X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"1491",1,1,"TUR","Turkey","XX","N",1999,NA,"X",1.164342,4.226775,312.1259,0.2103531,0.06015797,0.02426751,0.07879596,-1,-1,-1,-1,62.287326,"TUR_N1994X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"1492",0,1,"TUR","Turkey","XX","N",2002,2002,"X",1.164342,4.226775,298.6384,0.229023,0.06719054,0.02734444,0.08826558,0.4139638,220.1595,0.2886978,-1,65.143054,"TUR_N2002X",0.02283,0.03482,0.04511,0.05588,0.06772,0.08013,0.09643,0.1198,0.1587,0.3186
"1493",0,1,"TUR","Turkey","XX","N",2005,2005,"X",1.164342,4.226775,370.886,0.1643287,0.05322426,0.02361362,0.07262878,0.4261466,275.0102,0.3159421,-1,67.903406,"TUR_N2005X",0.01898,0.03263,0.04443,0.05535,0.0675,0.08095,0.09746,0.1194,0.1556,0.3276
"1494",0,1,"TUR","Turkey","XX","N",2008,2008,"X",1.164342,4.226775,434.7689,0.1021748,0.02973762,0.01188194,0.03915276,0.3902054,344.121,0.2659554,-1,70.440032,"TUR_N2008X",0.02078,0.03615,0.04884,0.0604,0.07249,0.08609,0.1015,0.1224,0.1569,0.2944
"1495",0,1,"TUR","Turkey","XX","N",2010,2010,"X",1.164342,4.226775,437.4957,0.09230327,0.02487046,0.009735042,0.03226176,0.3878508,338.3024,0.2587028,-1,72.326914,"TUR_N2010X",0.02212,0.03691,0.04929,0.06056,0.07155,0.0843,0.1,0.1234,0.1588,0.293
"1496",0,1,"TUR","Turkey","XX","N",2011,2011,"X",1.164342,4.226775,478.5868,0.08087628,0.02075526,0.007564646,0.02618545,0.4003935,360.0359,0.2739326,-1,73.409455,"TUR_N2011X",0.02162,0.03634,0.0476,0.05832,0.06937,0.08253,0.09877,0.1206,0.1599,0.305
"1497",0,1,"TUR","Turkey","XX","N",2012,2012,"X",1.164342,4.226775,497.061,0.0730372,0.01793873,0.00631585,0.02243697,0.4016894,370.5426,0.2747595,-1,74.569867,"TUR_N2012X",0.02186,0.03606,0.04743,0.05797,0.06884,0.08196,0.09819,0.1218,0.1609,0.305
"1498",0,1,"TUR","Turkey","XX","N",2013,2013,"X",1.164342,4.226775,517.268,0.06008962,0.01514629,0.005573095,0.01932295,0.401785,390.3701,0.2755191,-1,75.787333,"TUR_N2013X",0.02215,0.03631,0.04732,0.05758,0.06917,0.08227,0.09847,0.121,0.16,0.3058
"1499",0,1,"TUR","Turkey","XX","N",2015,2015,"X",1.164342,4.226775,541.233,0.05967877,0.01449094,0.005212614,0.01844219,0.4285446,381.8823,0.3122145,-1,78.271472,"TUR_N2015X",0.02138,0.03458,0.0448,0.05428,0.06497,0.07752,0.09392,0.1169,0.1571,0.3346
"1500",0,1,"TZA","Tanzania","XX","N",1981,1991.92,"X",585.5204,1.089881,53.68813,0.3118338,0.09746624,0.04368996,0.1350987,0.3529222,42.83245,0.2106648,-1,19.277108,"TZA_N1991X",0.02699,0.04323,0.05493,0.06506,0.07416,0.08532,0.09895,0.1217,0.1584,0.2712
"1501",0,1,"TZA","Tanzania","XX","N",1984,1991.92,"X",585.5204,1.089881,50.83238,0.3506144,0.1098669,0.04989944,0.1531587,0.3529222,40.55412,0.2106648,-1,21.173603,"TZA_N1991X",0.02699,0.04323,0.05493,0.06506,0.07416,0.08532,0.09895,0.1217,0.1584,0.2712
"1502",0,1,"TZA","Tanzania","XX","N",1987,1991.92,"X",585.5204,1.089881,50.16044,0.3577235,0.1131018,0.05151687,0.157877,0.3529222,40.01805,0.2106648,-1,23.198533,"TZA_N1991X",0.02699,0.04323,0.05493,0.06506,0.07416,0.08532,0.09895,0.1217,0.1584,0.2712
"1503",0,1,"TZA","Tanzania","XX","N",1990,1991.92,"X",585.5204,1.089881,52.82189,0.3235996,0.1010086,0.04546802,0.1402552,0.3529222,42.14136,0.2106648,-1,25.459604,"TZA_N1991X",0.02699,0.04323,0.05493,0.06506,0.07416,0.08532,0.09895,0.1217,0.1584,0.2712
"1504",1,1,"TZA","Tanzania","XX","N",1993,NA,"X",585.5204,1.089881,47.54071,0.4094286,0.1351851,0.06382775,0.191509,-1,-1,-1,-1,28.149328,"TZA_N1991X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"1505",1,1,"TZA","Tanzania","XX","N",1996,NA,"X",585.5204,1.089881,41.88386,0.5057748,0.1878757,0.09356915,0.2721119,-1,-1,-1,-1,30.811854,"TZA_N1991X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"1506",1,1,"TZA","Tanzania","XX","N",1999,NA,"X",585.5204,1.089881,37.50478,0.5868702,0.2269228,0.1145351,0.330091,-1,-1,-1,-1,33.29154,"TZA_N1991X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"1507",1,1,"TZA","Tanzania","XX","N",2002,NA,"X",585.5204,1.089881,42.66325,0.5194409,0.1814732,0.08614595,0.2563501,-1,-1,-1,-1,36.105808,"TZA_N2000X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"1508",1,1,"TZA","Tanzania","XX","N",2005,NA,"X",585.5204,1.089881,58.54239,0.3273282,0.1002504,0.0436203,0.136274,-1,-1,-1,-1,39.410545,"TZA_N2000X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"1509",1,1,"TZA","Tanzania","XX","N",2008,NA,"X",585.5204,1.089881,68.96261,0.2402627,0.06630114,0.02677738,0.08767629,-1,-1,-1,-1,43.270144,"TZA_N2007X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"1510",1,1,"TZA","Tanzania","XX","N",2010,NA,"X",585.5204,1.089881,73.28193,0.1932728,0.04638733,0.01693907,0.05933433,-1,-1,-1,-1,46.098591,"TZA_N2007X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"1511",1,1,"TZA","Tanzania","XX","N",2011,NA,"X",585.5204,1.089881,77.26293,0.1588358,0.03432728,0.01161868,0.04292126,-1,-1,-1,-1,47.570902,"TZA_N2007X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"1512",0,1,"TZA","Tanzania","XX","N",2012,2011.77,"X",585.5204,1.089881,78.94048,0.1390097,0.02815442,0.008875176,0.03450315,0.3778315,58.68117,0.2351959,-1,49.082997,"TZA_N2011X",0.03087,0.04281,0.05118,0.0602,0.06949,0.07996,0.0938,0.1134,0.1488,0.3095
"1513",0,1,"TZA","Tanzania","XX","N",2013,2011.77,"X",585.5204,1.089881,82.08043,0.120791,0.02409389,0.007477576,0.02942557,0.3778315,61.01528,0.2351959,-1,50.636595,"TZA_N2011X",0.03087,0.04281,0.05118,0.0602,0.06949,0.07996,0.0938,0.1134,0.1488,0.3095
"1514",0,1,"TZA","Tanzania","XX","N",2015,2011.77,"X",585.5204,1.089881,88.26408,0.09620088,0.01783281,0.005374916,0.02165005,0.3778315,65.61196,0.2351959,-1,53.879957,"TZA_N2011X",0.03087,0.04281,0.05118,0.0602,0.06949,0.07996,0.0938,0.1134,0.1488,0.3095
"1515",0,0,"UGA","Uganda","XX","N",1981,1989,"X",946.8904,1.390415,68.70255,0.4298105,0.1698586,0.0880771,0.2550664,0.4436272,48.67442,0.3412106,0.4051224,12.930209,"UGA_N1989X",0.01933,0.03008,0.04082,0.052,0.06421,0.07831,0.09584,0.1202,0.1622,0.337
"1516",0,0,"UGA","Uganda","XX","N",1984,1989,"X",946.8904,1.390415,71.6849,0.4091978,0.1590197,0.08129976,0.2367671,0.4436272,50.78736,0.3412106,0.4051224,14.17447,"UGA_N1989X",0.01933,0.03008,0.04082,0.052,0.06421,0.07831,0.09584,0.1202,0.1622,0.337
"1517",0,0,"UGA","Uganda","XX","N",1987,1989,"X",946.8904,1.390415,65.33181,0.454633,0.183225,0.09655094,0.2798995,0.4436272,46.28631,0.3412106,0.4051224,15.695411,"UGA_N1989X",0.01933,0.03008,0.04082,0.052,0.06421,0.07831,0.09584,0.1202,0.1622,0.337
"1518",1,1,"UGA","Uganda","XX","N",1990,NA,"X",946.8904,1.390415,68.78314,0.4235995,0.1590899,0.07933858,0.2340191,-1,-1,-1,-1,17.438907,"UGA_N1989X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"1519",1,1,"UGA","Uganda","XX","N",1993,NA,"X",946.8904,1.390415,63.34375,0.4451462,0.1522669,0.07053019,0.2117903,-1,-1,-1,-1,19.275422,"UGA_N1992X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"1520",1,1,"UGA","Uganda","XX","N",1996,NA,"X",946.8904,1.390415,63.79623,0.4270005,0.1368035,0.05934878,0.1851015,-1,-1,-1,-1,21.202118,"UGA_N1992X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"1521",1,1,"UGA","Uganda","XX","N",1999,NA,"X",946.8904,1.390415,62.95399,0.4686657,0.1633725,0.07693242,0.2301138,-1,-1,-1,-1,23.272995,"UGA_N1996X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"1522",1,1,"UGA","Uganda","XX","N",2002,NA,"X",946.8904,1.390415,67.07863,0.465093,0.1575458,0.07226442,0.2185783,-1,-1,-1,-1,25.718048,"UGA_N1999X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"1523",1,1,"UGA","Uganda","XX","N",2005,NA,"X",946.8904,1.390415,73.74622,0.3916941,0.1234828,0.05371273,0.1671204,-1,-1,-1,-1,28.54394,"UGA_N2002X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"1524",1,1,"UGA","Uganda","XX","N",2008,NA,"X",946.8904,1.390415,89.50367,0.2813552,0.07919447,0.03289478,0.1062139,-1,-1,-1,-1,31.663896,"UGA_N2005X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"1525",1,1,"UGA","Uganda","XX","N",2010,NA,"X",946.8904,1.390415,94.9984,0.237376,0.06650505,0.02765768,0.08947666,-1,-1,-1,-1,33.915133,"UGA_N2009X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"1526",1,1,"UGA","Uganda","XX","N",2011,NA,"X",946.8904,1.390415,100.5681,0.1988788,0.05393397,0.02174035,0.07154877,-1,-1,-1,-1,35.093648,"UGA_N2009X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"1527",1,1,"UGA","Uganda","XX","N",2012,NA,"X",946.8904,1.390415,100.9469,0.1872297,0.04998234,0.01973158,0.06557525,-1,-1,-1,-1,36.306796,"UGA_N2009X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"1528",1,1,"UGA","Uganda","XX","N",2013,NA,"X",946.8904,1.390415,99.89134,0.1928301,0.05111406,0.01986155,0.0665289,-1,-1,-1,-1,37.553726,"UGA_N2012X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"1529",1,1,"UGA","Uganda","XX","N",2015,NA,"X",946.8904,1.390415,98.7756,0.2159921,0.05596644,0.02109383,0.07199702,-1,-1,-1,-1,40.14487,"UGA_N2012X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"1530",0,1,"UKR","Ukraine","XX","N",1981,1992,"X",3.311232,2.3042,235.1393,0.03858329,0.009133465,0.003331128,0.01172555,0.2970892,207.6213,0.1524169,-1,50.221,"UKR_N1992X",0.03102,0.04891,0.06134,0.07226,0.08287,0.09413,0.1074,0.1241,0.1494,0.2285
"1531",0,1,"UKR","Ukraine","XX","N",1984,1992,"X",3.311232,2.3042,256.2623,0.03005475,0.006858171,0.002457323,0.008766119,0.2970892,226.2723,0.1524169,-1,50.754,"UKR_N1992X",0.03102,0.04891,0.06134,0.07226,0.08287,0.09413,0.1074,0.1241,0.1494,0.2285
"1532",0,1,"UKR","Ukraine","XX","N",1987,1992,"X",3.311232,2.3042,260.9181,0.02834159,0.00645244,0.00230343,0.008240596,0.2970892,230.3833,0.1524169,-1,51.293,"UKR_N1992X",0.03102,0.04891,0.06134,0.07226,0.08287,0.09413,0.1074,0.1241,0.1494,0.2285
"1533",0,1,"UKR","Ukraine","XX","N",1990,1992,"X",3.311232,2.3042,258.8139,0.02919817,0.006631617,0.002371519,0.008472744,0.2970892,228.5253,0.1524169,-1,51.892,"UKR_N1992X",0.03102,0.04891,0.06134,0.07226,0.08287,0.09413,0.1074,0.1241,0.1494,0.2285
"1534",0,1,"UKR","Ukraine","XX","N",1993,1993,"X",3.311232,2.3042,212.9645,0.02859764,0.005852153,0.002067359,0.007510015,0.2892698,184.6181,0.1391531,-1,52.17921,"UKR_N1993X",0.03637,0.0518,0.06199,0.07138,0.0812,0.09217,0.1049,0.1221,0.1465,0.2316
"1535",0,1,"UKR","Ukraine","XX","N",1996,1996,"X",3.311232,2.3042,186.2268,0.09980326,0.02540461,0.01056153,0.03379544,0.3515595,150.3743,0.2125839,-1,51.057189,"UKR_N1996X",0.02807,0.04324,0.05452,0.06509,0.07535,0.08664,0.1005,0.12,0.1508,0.2757
"1536",0,0,"UKR","Ukraine","XX","N",1999,1999,"Y",3.311232,2.3042,132.4736,0.1624812,0.0349804,0.01216946,0.04443251,0.2896144,115.0465,0.1431702,-1.411407,49.67335,"UKR_N1999Y",0.03655,0.05148,0.06168,0.07142,0.08153,0.09259,0.1054,0.1216,0.1458,0.232
"1537",0,1,"UKR","Ukraine","XX","N",2002,2002,"X",3.311232,2.3042,201.2355,0.03915136,0.007395437,0.002285299,0.009020458,0.290457,173.4457,0.1392957,-1,48.2025,"UKR_N2002X",0.03623,0.05152,0.06148,0.07161,0.08116,0.09186,0.1049,0.1214,0.1481,0.2317
"1538",0,1,"UKR","Ukraine","XX","N",2005,2005,"X",3.311232,2.3042,299.2862,0.005651215,0.001088704,0.0003108783,0.001295782,0.2902071,256.6692,0.1383642,-1,47.10515,"UKR_N2005X",0.03655,0.05151,0.06184,0.07129,0.08086,0.09149,0.1048,0.1216,0.1483,0.2317
"1539",0,1,"UKR","Ukraine","XX","N",2008,2008,"X",3.311232,2.3042,352.645,0.0003847504,7.052133e-05,1.869682e-05,8.294606e-05,0.2663823,309.8815,0.1154082,-1,46.2582,"UKR_N2008X",0.04077,0.05555,0.06504,0.07354,0.08285,0.09314,0.105,0.1203,0.1448,0.219
"1540",0,1,"UKR","Ukraine","XX","N",2010,2010,"X",3.311232,2.3042,348.4816,0.0002555534,3.044183e-05,4.298762e-06,3.285872e-05,0.2481898,311.6292,0.09953346,-1,45.8707,"UKR_N2010X",0.04421,0.05793,0.06723,0.07584,0.08497,0.09428,0.1049,0.119,0.1418,0.2098
"1541",0,1,"UKR","Ukraine","XX","N",2011,2011,"X",3.311232,2.3042,362.068,0.0001623692,1.5695e-05,1.807705e-06,1.667886e-05,0.2455184,323.6649,0.0980127,-1,45.7061,"UKR_N2011X",0.04385,0.05854,0.06797,0.07631,0.08495,0.0946,0.1055,0.1195,0.1412,0.2075
"1542",0,1,"UKR","Ukraine","XX","N",2012,2012,"X",3.311232,2.3042,377.1251,0.00127427,0.0001443571,1.770233e-05,0.0001540208,0.2474066,337.7027,0.09899652,-1,45.5933,"UKR_N2012X",0.04406,0.05806,0.0673,0.07585,0.08473,0.09422,0.1054,0.1201,0.1425,0.2077
"1543",0,1,"UKR","Ukraine","XX","N",2013,2013,"X",3.311232,2.3042,398.3518,4.414646e-05,6.791098e-06,1.044682e-06,7.37406e-06,0.2455499,356.8509,0.09838082,-1,45.4896,"UKR_N2013X",0.0439,0.05882,0.06833,0.07697,0.08533,0.09404,0.1044,0.1177,0.1398,0.2107
"1544",0,1,"UKR","Ukraine","XX","N",2015,2015,"X",3.311232,2.3042,345.4878,0.001307894,0.0002581301,5.721622e-05,0.0002927248,0.2545754,304.7641,0.1067772,-1,45.154029,"UKR_N2015X",0.04221,0.05801,0.06714,0.07565,0.08403,0.09351,0.105,0.1186,0.14,0.2159
"1545",0,1,"UZB","Uzbekistan","XX","N",1981,1998,"X",635.7095,0.8126701,130.8294,0.08381053,0.04453444,0.03299601,0.05050649,0.4467317,95.95259,0.4924187,-1,16.363562,"UZB_N1998X",0.01074,0.02893,0.04175,0.05426,0.06672,0.08142,0.101,0.1242,0.1643,0.3267
"1546",0,1,"UZB","Uzbekistan","XX","N",1984,1998,"X",635.7095,0.8126701,124.9595,0.08790618,0.04641023,0.03409083,0.05371102,0.4467317,91.64748,0.4924187,-1,17.659975,"UZB_N1998X",0.01074,0.02893,0.04175,0.05426,0.06672,0.08142,0.101,0.1242,0.1643,0.3267
"1547",0,1,"UZB","Uzbekistan","XX","N",1987,1998,"X",635.7095,0.8126701,116.1425,0.0962153,0.0496233,0.03598793,0.0592268,0.4467317,85.18095,0.4924187,-1,19.029877,"UZB_N1998X",0.01074,0.02893,0.04175,0.05426,0.06672,0.08142,0.101,0.1242,0.1643,0.3267
"1548",0,1,"UZB","Uzbekistan","XX","N",1990,1998,"X",635.7095,0.8126701,123.1843,0.08923339,0.04701222,0.03444686,0.054745,0.4467317,90.34556,0.4924187,-1,20.51,"UZB_N1998X",0.01074,0.02893,0.04175,0.05426,0.06672,0.08142,0.101,0.1242,0.1643,0.3267
"1549",0,1,"UZB","Uzbekistan","XX","N",1993,1998,"X",635.7095,0.8126701,99.40551,0.1197891,0.05780505,0.04073081,0.0731652,0.4467317,72.90575,0.4924187,-1,21.942,"UZB_N1998X",0.01074,0.02893,0.04175,0.05426,0.06672,0.08142,0.101,0.1242,0.1643,0.3267
"1550",0,1,"UZB","Uzbekistan","XX","N",1996,1998,"X",635.7095,0.8126701,89.72922,0.1405488,0.06492223,0.04455424,0.08486389,0.4467317,65.80899,0.4924187,-1,23.225,"UZB_N1998X",0.01074,0.02893,0.04175,0.05426,0.06672,0.08142,0.101,0.1242,0.1643,0.3267
"1551",1,1,"UZB","Uzbekistan","XX","N",1999,NA,"X",635.7095,0.8126701,79.14899,0.1251578,0.04663875,0.02832701,0.0618692,-1,-1,-1,-1,24.31165,"UZB_N1998X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"1552",0,1,"UZB","Uzbekistan","XX","N",2002,2002,"X",635.7095,0.8126701,65.43861,0.06718043,0.01445175,0.004871462,0.0181941,0.3304368,52.36798,0.1817114,-1,25.27185,"UZB_N2002X",0.03314,0.04912,0.05866,0.06738,0.07563,0.08499,0.09689,0.1143,0.1462,0.2737
"1553",0,1,"UZB","Uzbekistan","XX","N",2005,2003,"X",635.7095,0.8126701,70.03859,0.07767519,0.01944331,0.007036149,0.02459209,0.352688,55.13728,0.2083109,-1,26.167,"UZB_N2003X",0.02882,0.04537,0.05576,0.06444,0.07363,0.0843,0.09755,0.1162,0.1506,0.2833
"1554",0,1,"UZB","Uzbekistan","XX","N",2008,2003,"X",635.7095,0.8126701,86.29619,0.04481454,0.009876315,0.003122447,0.01204894,0.352688,67.93594,0.2083109,-1,27.3028,"UZB_N2003X",0.02882,0.04537,0.05576,0.06444,0.07363,0.0843,0.09755,0.1162,0.1506,0.2833
"1555",0,1,"UZB","Uzbekistan","XX","N",2010,2003,"X",635.7095,0.8126701,96.75191,0.03239476,0.006403666,0.001838136,0.007655261,0.352688,76.16712,0.2083109,-1,28.5624,"UZB_N2003X",0.02882,0.04537,0.05576,0.06444,0.07363,0.0843,0.09755,0.1162,0.1506,0.2833
"1556",0,1,"UZB","Uzbekistan","XX","N",2011,2003,"X",635.7095,0.8126701,102.0074,0.02744661,0.005140971,0.001400102,0.006088289,0.352688,80.30442,0.2083109,-1,29.3394,"UZB_N2003X",0.02882,0.04537,0.05576,0.06444,0.07363,0.0843,0.09755,0.1162,0.1506,0.2833
"1557",0,1,"UZB","Uzbekistan","XX","N",2012,2003,"X",635.7095,0.8126701,108.7591,0.02253953,0.003804812,0.0009809664,0.004466892,0.352688,85.61965,0.2083109,-1,29.7745,"UZB_N2003X",0.02882,0.04537,0.05576,0.06444,0.07363,0.0843,0.09755,0.1162,0.1506,0.2833
"1558",0,1,"UZB","Uzbekistan","XX","N",2013,2003,"X",635.7095,0.8126701,115.6394,0.01813964,0.002753445,0.0006817067,0.003215373,0.352688,91.03616,0.2083109,-1,30.2432,"UZB_N2003X",0.02882,0.04537,0.05576,0.06444,0.07363,0.0843,0.09755,0.1162,0.1506,0.2833
"1559",0,1,"UZB","Uzbekistan","XX","N",2015,2003,"X",635.7095,0.8126701,130.0819,0.0107384,0.001343614,0.000327576,0.001571503,0.352688,102.4059,0.2083109,-1,31.2989,"UZB_N2003X",0.02882,0.04537,0.05576,0.06444,0.07363,0.0843,0.09755,0.1162,0.1506,0.2833
"1560",0,1,"VNM","Vietnam","XX","N",1981,1992.71,"X",7624.973,1.872334,47.78635,0.7572064,0.3331702,0.1758231,0.4907826,0.356544,36.3742,0.2067359,-1,55.627746,"VNM_N1992X",0.03261,0.04533,0.05337,0.06203,0.07101,0.08159,0.09584,0.1174,0.1545,0.2864
"1561",0,1,"VNM","Vietnam","XX","N",1984,1992.71,"X",7624.973,1.872334,55.51836,0.6898803,0.2694544,0.1313986,0.3818895,0.356544,42.25968,0.2067359,-1,59.65309,"VNM_N1992X",0.03261,0.04533,0.05337,0.06203,0.07101,0.08159,0.09584,0.1174,0.1545,0.2864
"1562",0,1,"VNM","Vietnam","XX","N",1987,1992.71,"X",7624.973,1.872334,57.30019,0.6722202,0.2562277,0.1228224,0.36036,0.356544,43.61598,0.2067359,-1,63.881297,"VNM_N1992X",0.03261,0.04533,0.05337,0.06203,0.07101,0.08159,0.09584,0.1174,0.1545,0.2864
"1563",0,1,"VNM","Vietnam","XX","N",1990,1992.71,"X",7624.973,1.872334,63.66472,0.6116474,0.2134036,0.09641805,0.2928182,0.356544,48.46056,0.2067359,-1,68.209605,"VNM_N1992X",0.03261,0.04533,0.05337,0.06203,0.07101,0.08159,0.09584,0.1174,0.1545,0.2864
"1564",1,1,"VNM","Vietnam","XX","N",1993,NA,"X",7624.973,1.872334,73.94919,0.5098229,0.1566183,0.06498766,0.2082172,-1,-1,-1,-1,72.560427,"VNM_N1992X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"1565",1,1,"VNM","Vietnam","XX","N",1996,NA,"X",7624.973,1.872334,84.22674,0.41396,0.1114101,0.04247998,0.1439231,-1,-1,-1,-1,76.372719,"VNM_N1992X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
